Ano,TipoCrimeN1,TipoCrimeN2,TipoCrimeN3,EscalaoEtario
2015,(CP) Contra o Estado,Contra a autoridade pública,Usurpação de funções,
2015,(CP) Contra o Estado,Contra a autoridade pública,Outros contra autoridade públ.,
2015,(CP) Contra o Estado,Contra a realização da justiça,Falsidade depoimento/outro,
2015,(CP) Contra o Estado,Contra a realização da justiça,Branqueamento de vantagens proveniência ilícita,
2015,(CP) Contra o Estado,Contra a realização da justiça,Detenção/prisão ilegal,
2015,(CP) Contra o Estado,Contra a realização da justiça,Violação de segredo de justiça,
2015,(CP) Contra o Estado,Contra a realização da justiça,Outros contra realização justiça,
2015,(CP) Contra o Estado,Comet. exercício funções públicas,Corrupção,
2015,(CP) Contra o Estado,Comet. exercício funções públicas,Peculato,
2015,(CP) Contra o Estado,Comet. exercício funções públicas,Abuso de autoridade,
2015,(CP) Contra o Estado,Comet. exercício funções públicas,Outros cometidos exerc. funções públicas,
2015,(CP) Contra o Estado,Outros contra o Estado,Outros contra o Estado,
2015,(CP) Contra animais companhia,Contra animais de companhia,Maus tratos animais companhia,
2015,(CP) Contra animais companhia,Contra animais de companhia,Abandono animais companhia,
2015,Legislação Avulsa,Crimes estritamente militares,Infidelidade (militar),
2015,Legislação Avulsa,Crimes estritamente militares,Deserção (militar),
2015,Legislação Avulsa,Crimes estritamente militares,Insubordinação (militar),
2015,Legislação Avulsa,Crimes estritamente militares,Abuso de autoridade (militar),
2015,Legislação Avulsa,Crimes estritamente militares,Outros estritamente militares,
2015,Legislação Avulsa,Estupefacientes,Tráfico estupefacientes,
2015,Legislação Avulsa,Estupefacientes,Cultivo p/ consumo,
2015,Legislação Avulsa,Estupefacientes,Outros resp. estupefacientes,
2015,Legislação Avulsa,Terrorismo/organizações terroristas,Org. terroristas/terrorismo nacional,
2015,Legislação Avulsa,Terrorismo/organizações terroristas,Org. terroristas/terrorismo internacional,
2015,Legislação Avulsa,Imigração ilegal,Assoc. auxílio imi. Ilegal,
2015,Legislação Avulsa,Imigração ilegal,Angariação mão obra ilegal,
2015,Legislação Avulsa,Imigração ilegal,Casamento de conveniência,
2015,Legislação Avulsa,Imigração ilegal,Violação medida de interdição entrada,
2015,Legislação Avulsa,Imigração ilegal,Auxílio à imigração ilegal,
2015,Legislação Avulsa,Imigração ilegal,Outros imigração ilegal,
2015,Legislação Avulsa,Atividade comercial/financeira,Abuso de informação,
2015,Legislação Avulsa,Atividade comercial/financeira,Manipulação do mercado,
2015,Legislação Avulsa,Atividade comercial/financeira,Outros n/exerc. act. comerciais/financeiras,
2015,Legislação Avulsa,Imprensa,Rel. à imprensa (exceto contra honra),
2015,Legislação Avulsa,Direitos autor/propriedade industrial,Contra os direitos de autor,
2015,Legislação Avulsa,Direitos autor/propriedade industrial,Contra propriedade industrial,
2015,Legislação Avulsa,Emissão de cheque sem provisão,Emissão de cheque sem provisão,
2015,Legislação Avulsa,Tributários comuns,Burla tributária,
2015,Legislação Avulsa,Tributários comuns,Frustração de créditos,
2015,Legislação Avulsa,Tributários comuns,Violação de segredo,
2015,Legislação Avulsa,Tributários comuns,Outros tributários comuns,
2015,Legislação Avulsa,Aduaneiros,Recetação e auxílio material,
2015,Legislação Avulsa,Aduaneiros,Contrabando,
2015,Legislação Avulsa,Aduaneiros,Fraude fiscal aduaneira,
2015,Legislação Avulsa,Aduaneiros,Quebra de marcas e selos,
2015,Legislação Avulsa,Aduaneiros,Outros crimes aduaneiros,
2015,Legislação Avulsa,Fiscais,Fraude fiscal,
2015,Legislação Avulsa,Fiscais,Abuso de confiança fiscal,
2015,Legislação Avulsa,Fiscais,Outros crimes fiscais ou n.e.,
2015,Legislação Avulsa,Contra a segurança social,Fraude contra a seg. social,
2015,Legislação Avulsa,Contra a segurança social,Abuso confiança contra seg. social,
2015,Legislação Avulsa,Contra a saúde pública,Abate clandestino/aquisição de animais,
2015,Legislação Avulsa,Contra a saúde pública,Outros contra saúde,
2015,Legislação Avulsa,Contra a economia,Contra genuidade/qualidade/composição alimentos,
2015,Legislação Avulsa,Contra a economia,Fraude obtenção/utilização subsídios/outro,
2015,Legislação Avulsa,Contra a economia,Especulação,
2015,Legislação Avulsa,Contra a economia,Outros contra a economia,
2015,Legislação Avulsa,Jogo,Exploração ilícita de jogo,
2015,Legislação Avulsa,Jogo,Prática/presença ilícitas em jogo,
2015,Legislação Avulsa,Jogo,Coação à prática de jogo,
2015,Legislação Avulsa,Jogo,Jogo fraudulento,
2015,Legislação Avulsa,Jogo,Usura para jogo,
2015,Legislação Avulsa,Jogo,Material de jogo s/ autorização,
2015,Legislação Avulsa,Jogo,Crimes de jogo n.e.,
2015,Legislação Avulsa,Caça e pesca,Crimes rel. à caça e pesca,
2015,Legislação Avulsa,Informáticos,Reprodução programa protegido,
2015,Legislação Avulsa,Informáticos,Acesso/interceção ilegítimos,
2015,Legislação Avulsa,Informáticos,Viciação/destruição/dano relativo a dados/programas,
2015,Legislação Avulsa,Informáticos,Falsidade informática,
2015,Legislação Avulsa,Informáticos,Sabotagem informática,
2015,Legislação Avulsa,Informáticos,Outros informáticos,
2015,Legislação Avulsa,Serviço militar,Crimes rel. serviço militar,
2015,Legislação Avulsa,Marítimos,Deserção/insubordinação (marítimo),
2015,Legislação Avulsa,Marítimos,Embarque clandestino,
2015,Legislação Avulsa,Marítimos,Introdução bebidas alcoólicas/substâncias perigosas,
2015,Legislação Avulsa,Marítimos,Atentado contra seg. navegação,
2015,Legislação Avulsa,Marítimos,Recusa de socorros a náufragos,
2015,Legislação Avulsa,Marítimos,Crimes marítimos n.e.,
2015,Legislação Avulsa,Desporto,Dano qualif. espetáculo desportivo,
2015,Legislação Avulsa,Desporto,Participação rixa/of. int. física em espetáculo desportivo,
2015,Legislação Avulsa,Desporto,Arremesso objetos/invasão espetáculo desportivo,
2015,Legislação Avulsa,Desporto,Outros relativos desporto,
2015,Legislação Avulsa,Condução sem habilitação legal,Condução sem habilitação legal,
2015,Legislação Avulsa,Branqueamento de capitais,Branqueamento de capitais,
2015,Legislação Avulsa,Outros crimes,Outros crimes,
2014,(CP) Contra as pessoas,Contra a vida,Homicídio voluntário consumado,
2014,(CP) Contra as pessoas,Contra a vida,Homicídio negl. acidente viação,
2014,(CP) Contra as pessoas,Contra a vida,Homicídio negl. outras circunstâncias,
2014,(CP) Contra as pessoas,Contra a vida,Aborto,
2014,(CP) Contra as pessoas,Contra a vida,Outros contra a vida,
2014,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. grave,
2014,(CP) Contra as pessoas,Contra a integridade física,Of. int. física vol. simples,
2014,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. acidente viação,
2014,(CP) Contra as pessoas,Contra a integridade física,Of. int. física negl. outras,
2014,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica cônjuge/análogo,
2014,(CP) Contra as pessoas,Contra a integridade física,Violência doméstica contra menores,
2014,(CP) Contra as pessoas,Contra a integridade física,Outros violência doméstica,
2014,(CP) Contra as pessoas,Contra a integridade física,Maus tratos/sobrecarga menores,
2014,(CP) Contra as pessoas,Contra a integridade física,Maus tratos cônjuge/análogo,
2014,(CP) Contra as pessoas,Contra a integridade física,Outros de maus tratos,
2014,(CP) Contra as pessoas,Contra a integridade física,M.tratos menores/incap/cônjuge,
2014,(CP) Contra as pessoas,Contra a integridade física,Violação regras de segurança,
2014,(CP) Contra as pessoas,Contra a integridade física,Outros contra int. física,
2014,(CP) Contra as pessoas,Contra a liberdade pessoal,Rapto/sequestro/tomada reféns,
2014,(CP) Contra as pessoas,Contra a liberdade pessoal,Ameaça e coação,
2014,(CP) Contra as pessoas,Contra a liberdade pessoal,Tráfico de pessoas,
2014,(CP) Contra as pessoas,Contra a liberdade pessoal,Outros contra liberdade pessoal,
2014,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Violação,
2014,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Abuso sexual crianças/adolescentes/menores dependentes,
2014,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Lenocínio e pornografia de menores,
2014,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Ab. sexual crianças/adolescentes/dependentes,
2014,(CP) Contra as pessoas,Contra liberdade/autodeterminação sexual,Outros contra liberdade e autodet. sexual,
2014,(CP) Contra as pessoas,Contra a honra,"Difamação, calúnia e injúria",
2014,(CP) Contra as pessoas,Contra a honra,Contra honra p/ comunicação social,
2014,(CP) Contra as pessoas,Contra a honra,Abuso de liberdade de Imprensa,
2014,(CP) Contra as pessoas,Contra a honra,Outros contra a honra,
2014,(CP) Contra as pessoas,Contra reserva da vida privada,Viol. domicílio/introdução lugar vedado,
2014,(CP) Contra as pessoas,Contra reserva da vida privada,Devassa vida privada/violação segredo,
2014,(CP) Contra as pessoas,Contra reserva da vida privada,Devassa p/meio de informática,
2014,(CP) Contra as pessoas,Contra reserva da vida privada,Outros contra reserva vida privada,
2014,(CP) Contra as pessoas,Outros contra as pessoas,Omissão de auxílio,
2014,(CP) Contra as pessoas,Outros contra as pessoas,Outros contra as pessoas,
2014,(CP) Contra o património,Contra a propriedade,Furto/tráfico obras arte/ bens culturais,
2014,(CP) Contra o património,Contra a propriedade,Furto de veículo motorizado,
2014,(CP) Contra o património,Contra a propriedade,Furto máquinas industriais/agrícolas,
2014,(CP) Contra o património,Contra a propriedade,Furto de motor de embarcação,
2014,(CP) Contra o património,Contra a propriedade,Furto combustível máq. industriais/agrícolas,
2014,(CP) Contra o património,Contra a propriedade,Furto metais não preciosos,
2014,(CP) Contra o património,Contra a propriedade,Furto animais explorações agropecuárias,
2014,(CP) Contra o património,Contra a propriedade,Furto de produtos agrícolas,
2014,(CP) Contra o património,Contra a propriedade,Furto em veículo motorizado,
2014,(CP) Contra o património,Contra a propriedade,Furto residência c/arrombamento/escal/chaves falsas,
2014,(CP) Contra o património,Contra a propriedade,Furto residência s/arrombamento/escal/chaves falsas,
2014,(CP) Contra o património,Contra a propriedade,Furto em área anexa residência,
2014,(CP) Contra o património,Contra a propriedade,Furto em supermercado,
2014,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus c/arrombamento/escal/chaves falsas,
2014,(CP) Contra o património,Contra a propriedade,Furto ed. comerc/indus s/arrombamento/escal/chaves falsas,
2014,(CP) Contra o património,Contra a propriedade,Furto estab. ensino c/arrombamento/escal/chaves falsas,
2014,(CP) Contra o património,Contra a propriedade,Furto outros edifícios c/arrombamento/escal/chaves falsas,
2014,(CP) Contra o património,Contra a propriedade,Furto/roubo por esticão,
2014,(CP) Contra o património,Contra a propriedade,Furto por carteirista,
2014,(CP) Contra o património,Contra a propriedade,Furto oportunidade/obj. não guardado,
2014,(CP) Contra o património,Contra a propriedade,Outros furtos,
2014,(CP) Contra o património,Contra a propriedade,Roubo por esticão,
2014,(CP) Contra o património,Contra a propriedade,Roubo via pública (s/ esticão),
2014,(CP) Contra o património,Contra a propriedade,Roubo a residência,
2014,(CP) Contra o património,Contra a propriedade,Roubo de viatura,
2014,(CP) Contra o património,Contra a propriedade,Roubo banco/estab. crédito,
2014,(CP) Contra o património,Contra a propriedade,Roubo tesouraria/estação correios,
2014,(CP) Contra o património,Contra a propriedade,Roubo edifícios comerc/indust.,
2014,(CP) Contra o património,Contra a propriedade,Roubo a farmácias,
2014,(CP) Contra o património,Contra a propriedade,Roubo a ourivesarias,
2014,(CP) Contra o património,Contra a propriedade,Roubo estabelecimento ensino,
2014,(CP) Contra o património,Contra a propriedade,Roubo posto abast. combustível,
2014,(CP) Contra o património,Contra a propriedade,Roubo transp. públicos,
2014,(CP) Contra o património,Contra a propriedade,Roubo motorista transporte público,
2014,(CP) Contra o património,Contra a propriedade,Roubo transp. valores,
2014,(CP) Contra o património,Contra a propriedade,Outros roubos,
2014,(CP) Contra o património,Contra a propriedade,Dano contra património cultural,
2014,(CP) Contra o património,Contra a propriedade,Outro dano,
2014,(CP) Contra o património,Contra a propriedade,Abuso de confiança,
2014,(CP) Contra o património,Contra a propriedade,Outros contra a propriedade,
2014,(CP) Contra o património,Contra o património em geral,Burla com fraude bancária,
2014,(CP) Contra o património,Contra o património em geral,Burla relativa a seguros,
2014,(CP) Contra o património,Contra o património em geral,Burla obtenção alimentos/bebidas/serviços,
2014,(CP) Contra o património,Contra o património em geral,Burla informática/comunicações,
2014,(CP) Contra o património,Contra o património em geral,Burla rel. trabalho/emprego,
2014,(CP) Contra o património,Contra o património em geral,Outras burlas,
2014,(CP) Contra o património,Contra o património em geral,Extorsão,
2014,(CP) Contra o património,Contra o património em geral,Abuso cartão garantia/crédito,
2014,(CP) Contra o património,Contra o património em geral,Outros contra património em geral,
2014,(CP) Contra o património,Contra direitos patrimoniais,Insolvência dolosa/negligente,
2014,(CP) Contra o património,Contra direitos patrimoniais,Recetação e auxílio material,
2014,(CP) Contra o património,Contra direitos patrimoniais,Outros contra dtos. patrimoniais,
2014,(CP) Contra o património,Outros contra o património,Outros contra o património,
2014,(CP) Contra ident. cultural/integridade pessoal,Contra ident. cultural/integridade pessoal,Discriminação racial/religiosa,
