Ano;TipoCrimeN1;TipoCrimeN2;TipoCrimeN3;EscalaoEtario;NumeroIntervenientes
1993;Legislação Avulsa;Fiscais;Outros crimes fiscais ou n.e.;25 e mais anos;..
1993;Legislação Avulsa;Contra a segurança social;Fraude contra a seg. social;Até 24 anos;..
1993;Legislação Avulsa;Contra a segurança social;Fraude contra a seg. social;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a segurança social;Fraude contra a seg. social;16 a 24 anos;..
1993;Legislação Avulsa;Contra a segurança social;Fraude contra a seg. social;25 e mais anos;..
1993;Legislação Avulsa;Contra a segurança social;Abuso confiança contra seg. social;Até 24 anos;..
1993;Legislação Avulsa;Contra a segurança social;Abuso confiança contra seg. social;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a segurança social;Abuso confiança contra seg. social;16 a 24 anos;..
1993;Legislação Avulsa;Contra a segurança social;Abuso confiança contra seg. social;25 e mais anos;..
1993;Legislação Avulsa;Contra a saúde pública;Abate clandestino/aquisição de animais;Até 24 anos;..
1993;Legislação Avulsa;Contra a saúde pública;Abate clandestino/aquisição de animais;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a saúde pública;Abate clandestino/aquisição de animais;16 a 24 anos;..
1993;Legislação Avulsa;Contra a saúde pública;Abate clandestino/aquisição de animais;25 e mais anos;..
1993;Legislação Avulsa;Contra a saúde pública;Outros contra saúde;Até 24 anos;..
1993;Legislação Avulsa;Contra a saúde pública;Outros contra saúde;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a saúde pública;Outros contra saúde;16 a 24 anos;6
1993;Legislação Avulsa;Contra a saúde pública;Outros contra saúde;25 e mais anos;42
1993;Legislação Avulsa;Contra a economia;Contra genuidade/qualidade/composição alimentos;Até 24 anos;..
1993;Legislação Avulsa;Contra a economia;Contra genuidade/qualidade/composição alimentos;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a economia;Contra genuidade/qualidade/composição alimentos;16 a 24 anos;..
1993;Legislação Avulsa;Contra a economia;Contra genuidade/qualidade/composição alimentos;25 e mais anos;..
1993;Legislação Avulsa;Contra a economia;Fraude obtenção/utilização subsídios/outro;Até 24 anos;..
1993;Legislação Avulsa;Contra a economia;Fraude obtenção/utilização subsídios/outro;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a economia;Fraude obtenção/utilização subsídios/outro;16 a 24 anos;..
1993;Legislação Avulsa;Contra a economia;Fraude obtenção/utilização subsídios/outro;25 e mais anos;7
1993;Legislação Avulsa;Contra a economia;Especulação;Até 24 anos;..
1993;Legislação Avulsa;Contra a economia;Especulação;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a economia;Especulação;16 a 24 anos;7
1993;Legislação Avulsa;Contra a economia;Especulação;25 e mais anos;79
1993;Legislação Avulsa;Contra a economia;Outros contra a economia;Até 24 anos;..
1993;Legislação Avulsa;Contra a economia;Outros contra a economia;Menos de 16 anos;..
1993;Legislação Avulsa;Contra a economia;Outros contra a economia;16 a 24 anos;..
1993;Legislação Avulsa;Contra a economia;Outros contra a economia;25 e mais anos;..
1993;Legislação Avulsa;Jogo;Exploração ilícita de jogo;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Exploração ilícita de jogo;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Exploração ilícita de jogo;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Exploração ilícita de jogo;25 e mais anos;..
1993;Legislação Avulsa;Jogo;Prática/presença ilícitas em jogo;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Prática/presença ilícitas em jogo;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Prática/presença ilícitas em jogo;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Prática/presença ilícitas em jogo;25 e mais anos;..
1993;Legislação Avulsa;Jogo;Coação à prática de jogo;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Coação à prática de jogo;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Coação à prática de jogo;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Coação à prática de jogo;25 e mais anos;..
1993;Legislação Avulsa;Jogo;Jogo fraudulento;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Jogo fraudulento;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Jogo fraudulento;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Jogo fraudulento;25 e mais anos;..
1993;Legislação Avulsa;Jogo;Usura para jogo;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Usura para jogo;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Usura para jogo;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Usura para jogo;25 e mais anos;3
1993;Legislação Avulsa;Jogo;Material de jogo s/ autorização;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Material de jogo s/ autorização;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Material de jogo s/ autorização;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Material de jogo s/ autorização;25 e mais anos;..
1993;Legislação Avulsa;Jogo;Crimes de jogo n.e.;Até 24 anos;..
1993;Legislação Avulsa;Jogo;Crimes de jogo n.e.;Menos de 16 anos;..
1993;Legislação Avulsa;Jogo;Crimes de jogo n.e.;16 a 24 anos;..
1993;Legislação Avulsa;Jogo;Crimes de jogo n.e.;25 e mais anos;..
1993;Legislação Avulsa;Caça e pesca;Crimes rel. à caça e pesca;Até 24 anos;..
1993;Legislação Avulsa;Caça e pesca;Crimes rel. à caça e pesca;Menos de 16 anos;6
1993;Legislação Avulsa;Caça e pesca;Crimes rel. à caça e pesca;16 a 24 anos;67
1993;Legislação Avulsa;Caça e pesca;Crimes rel. à caça e pesca;25 e mais anos;368
1993;Legislação Avulsa;Informáticos;Reprodução programa protegido;Até 24 anos;..
1993;Legislação Avulsa;Informáticos;Reprodução programa protegido;Menos de 16 anos;..
1993;Legislação Avulsa;Informáticos;Reprodução programa protegido;16 a 24 anos;..
1993;Legislação Avulsa;Informáticos;Reprodução programa protegido;25 e mais anos;..
1993;Legislação Avulsa;Informáticos;Acesso/interceção ilegítimos;Até 24 anos;..
1993;Legislação Avulsa;Informáticos;Acesso/interceção ilegítimos;Menos de 16 anos;..
1993;Legislação Avulsa;Informáticos;Acesso/interceção ilegítimos;16 a 24 anos;..
1993;Legislação Avulsa;Informáticos;Acesso/interceção ilegítimos;25 e mais anos;..
1993;Legislação Avulsa;Informáticos;Viciação/destruição/dano relativo a dados/programas;Até 24 anos;..
1993;Legislação Avulsa;Informáticos;Viciação/destruição/dano relativo a dados/programas;Menos de 16 anos;..
1993;Legislação Avulsa;Informáticos;Viciação/destruição/dano relativo a dados/programas;16 a 24 anos;..
1993;Legislação Avulsa;Informáticos;Viciação/destruição/dano relativo a dados/programas;25 e mais anos;..
1993;Legislação Avulsa;Informáticos;Falsidade informática;Até 24 anos;..
1993;Legislação Avulsa;Informáticos;Falsidade informática;Menos de 16 anos;..
1993;Legislação Avulsa;Informáticos;Falsidade informática;16 a 24 anos;..
1993;Legislação Avulsa;Informáticos;Falsidade informática;25 e mais anos;..
1993;Legislação Avulsa;Informáticos;Sabotagem informática;Até 24 anos;..
1993;Legislação Avulsa;Informáticos;Sabotagem informática;Menos de 16 anos;..
1993;Legislação Avulsa;Informáticos;Sabotagem informática;16 a 24 anos;..
1993;Legislação Avulsa;Informáticos;Sabotagem informática;25 e mais anos;..
1993;Legislação Avulsa;Informáticos;Outros informáticos;Até 24 anos;..
1993;Legislação Avulsa;Informáticos;Outros informáticos;Menos de 16 anos;..
1993;Legislação Avulsa;Informáticos;Outros informáticos;16 a 24 anos;..
1993;Legislação Avulsa;Informáticos;Outros informáticos;25 e mais anos;..
1993;Legislação Avulsa;Serviço militar;Crimes rel. serviço militar;Até 24 anos;..
1993;Legislação Avulsa;Serviço militar;Crimes rel. serviço militar;Menos de 16 anos;..
1993;Legislação Avulsa;Serviço militar;Crimes rel. serviço militar;16 a 24 anos;..
1993;Legislação Avulsa;Serviço militar;Crimes rel. serviço militar;25 e mais anos;..
1993;Legislação Avulsa;Marítimos;Deserção/insubordinação (marítimo);Até 24 anos;..
1993;Legislação Avulsa;Marítimos;Deserção/insubordinação (marítimo);Menos de 16 anos;..
1993;Legislação Avulsa;Marítimos;Deserção/insubordinação (marítimo);16 a 24 anos;..
1993;Legislação Avulsa;Marítimos;Deserção/insubordinação (marítimo);25 e mais anos;..
1993;Legislação Avulsa;Marítimos;Embarque clandestino;Até 24 anos;..
1993;Legislação Avulsa;Marítimos;Embarque clandestino;Menos de 16 anos;..
1993;Legislação Avulsa;Marítimos;Embarque clandestino;16 a 24 anos;..
1993;Legislação Avulsa;Marítimos;Embarque clandestino;25 e mais anos;..
1993;Legislação Avulsa;Marítimos;Introdução bebidas alcoólicas/substâncias perigosas;Até 24 anos;..
1993;Legislação Avulsa;Marítimos;Introdução bebidas alcoólicas/substâncias perigosas;Menos de 16 anos;..
1993;Legislação Avulsa;Marítimos;Introdução bebidas alcoólicas/substâncias perigosas;16 a 24 anos;..
1993;Legislação Avulsa;Marítimos;Introdução bebidas alcoólicas/substâncias perigosas;25 e mais anos;..
1993;Legislação Avulsa;Marítimos;Atentado contra seg. navegação;Até 24 anos;..
1993;Legislação Avulsa;Marítimos;Atentado contra seg. navegação;Menos de 16 anos;..
1993;Legislação Avulsa;Marítimos;Atentado contra seg. navegação;16 a 24 anos;..
1993;Legislação Avulsa;Marítimos;Atentado contra seg. navegação;25 e mais anos;..
1993;Legislação Avulsa;Marítimos;Recusa de socorros a náufragos;Até 24 anos;..
1993;Legislação Avulsa;Marítimos;Recusa de socorros a náufragos;Menos de 16 anos;..
1993;Legislação Avulsa;Marítimos;Recusa de socorros a náufragos;16 a 24 anos;..
1993;Legislação Avulsa;Marítimos;Recusa de socorros a náufragos;25 e mais anos;..
1993;Legislação Avulsa;Marítimos;Crimes marítimos n.e.;Até 24 anos;..
1993;Legislação Avulsa;Marítimos;Crimes marítimos n.e.;Menos de 16 anos;..
1993;Legislação Avulsa;Marítimos;Crimes marítimos n.e.;16 a 24 anos;..
1993;Legislação Avulsa;Marítimos;Crimes marítimos n.e.;25 e mais anos;..
1993;Legislação Avulsa;Desporto;Dano qualif. espetáculo desportivo;Até 24 anos;..
1993;Legislação Avulsa;Desporto;Dano qualif. espetáculo desportivo;Menos de 16 anos;..
1993;Legislação Avulsa;Desporto;Dano qualif. espetáculo desportivo;16 a 24 anos;..
1993;Legislação Avulsa;Desporto;Dano qualif. espetáculo desportivo;25 e mais anos;..
1993;Legislação Avulsa;Desporto;Participação rixa/of. int. física em espetáculo desportivo;Até 24 anos;..
1993;Legislação Avulsa;Desporto;Participação rixa/of. int. física em espetáculo desportivo;Menos de 16 anos;..
1993;Legislação Avulsa;Desporto;Participação rixa/of. int. física em espetáculo desportivo;16 a 24 anos;..
1993;Legislação Avulsa;Desporto;Participação rixa/of. int. física em espetáculo desportivo;25 e mais anos;..
1993;Legislação Avulsa;Desporto;Arremesso objetos/invasão espetáculo desportivo;Até 24 anos;..
1993;Legislação Avulsa;Desporto;Arremesso objetos/invasão espetáculo desportivo;Menos de 16 anos;..
1993;Legislação Avulsa;Desporto;Arremesso objetos/invasão espetáculo desportivo;16 a 24 anos;..
1993;Legislação Avulsa;Desporto;Arremesso objetos/invasão espetáculo desportivo;25 e mais anos;..
1993;Legislação Avulsa;Desporto;Outros relativos desporto;Até 24 anos;..
1993;Legislação Avulsa;Desporto;Outros relativos desporto;Menos de 16 anos;..
1993;Legislação Avulsa;Desporto;Outros relativos desporto;16 a 24 anos;..
1993;Legislação Avulsa;Desporto;Outros relativos desporto;25 e mais anos;..
1993;Legislação Avulsa;Condução sem habilitação legal;Condução sem habilitação legal;Até 24 anos;..
1993;Legislação Avulsa;Condução sem habilitação legal;Condução sem habilitação legal;Menos de 16 anos;..
1993;Legislação Avulsa;Condução sem habilitação legal;Condução sem habilitação legal;16 a 24 anos;..
1993;Legislação Avulsa;Condução sem habilitação legal;Condução sem habilitação legal;25 e mais anos;..
1993;Legislação Avulsa;Branqueamento de capitais;Branqueamento de capitais;Até 24 anos;..
1993;Legislação Avulsa;Branqueamento de capitais;Branqueamento de capitais;Menos de 16 anos;..
1993;Legislação Avulsa;Branqueamento de capitais;Branqueamento de capitais;16 a 24 anos;..
1993;Legislação Avulsa;Branqueamento de capitais;Branqueamento de capitais;25 e mais anos;..
1993;Legislação Avulsa;Outros crimes;Outros crimes;Até 24 anos;..
1993;Legislação Avulsa;Outros crimes;Outros crimes;Menos de 16 anos;..
1993;Legislação Avulsa;Outros crimes;Outros crimes;16 a 24 anos;..
1993;Legislação Avulsa;Outros crimes;Outros crimes;25 e mais anos;..
2022;(CP) Contra as pessoas;Contra a vida;Homicídio voluntário consumado;Total;103
2022;(CP) Contra as pessoas;Contra a vida;Homicídio negl. acidente viação;Total;187
2022;(CP) Contra as pessoas;Contra a vida;Homicídio negl. outras circunstâncias;Total;..
2022;(CP) Contra as pessoas;Contra a vida;Aborto;Total;8
2022;(CP) Contra as pessoas;Contra a vida;Outros contra a vida;Total;247
2022;(CP) Contra as pessoas;Contra a integridade física;Of. int. física vol. grave;Total;644
2022;(CP) Contra as pessoas;Contra a integridade física;Of. int. física vol. simples;Total;16446
2022;(CP) Contra as pessoas;Contra a integridade física;Of. int. física negl. acidente viação;Total;389
2022;(CP) Contra as pessoas;Contra a integridade física;Of. int. física negl. outras;Total;81
2022;(CP) Contra as pessoas;Contra a integridade física;Violência doméstica cônjuge/análogo;Total;26677
2022;(CP) Contra as pessoas;Contra a integridade física;Violência doméstica contra menores;Total;840
2022;(CP) Contra as pessoas;Contra a integridade física;Outros violência doméstica;Total;3599
2022;(CP) Contra as pessoas;Contra a integridade física;Maus tratos/sobrecarga menores;Total;233
2022;(CP) Contra as pessoas;Contra a integridade física;Maus tratos cônjuge/análogo;Total;..
2022;(CP) Contra as pessoas;Contra a integridade física;Outros de maus tratos;Total;192
2022;(CP) Contra as pessoas;Contra a integridade física;M.tratos menores/incap/cônjuge;Total;..
2022;(CP) Contra as pessoas;Contra a integridade física;Violação regras de segurança;Total;9
2022;(CP) Contra as pessoas;Contra a integridade física;Outros contra int. física;Total;681
2022;(CP) Contra as pessoas;Contra a liberdade pessoal;Rapto/sequestro/tomada reféns;Total;164
2022;(CP) Contra as pessoas;Contra a liberdade pessoal;Ameaça e coação;Total;8549
2022;(CP) Contra as pessoas;Contra a liberdade pessoal;Tráfico de pessoas;Total;52
2022;(CP) Contra as pessoas;Contra a liberdade pessoal;Outros contra liberdade pessoal;Total;186
2022;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Violação;Total;272
2022;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Abuso sexual crianças/adolescentes/menores dependentes;Total;542
2022;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Lenocínio e pornografia de menores;Total;100
2022;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Ab. sexual crianças/adolescentes/dependentes;Total;..
2022;(CP) Contra as pessoas;Contra liberdade/autodeterminação sexual;Outros contra liberdade e autodet. sexual;Total;681
2022;(CP) Contra as pessoas;Contra a honra;Difamação, calúnia e injúria;Total;2197
2022;(CP) Contra as pessoas;Contra a honra;Contra honra p/ comunicação social;Total;43
2022;(CP) Contra as pessoas;Contra a honra;Abuso de liberdade de Imprensa;Total;..
2022;(CP) Contra as pessoas;Contra a honra;Outros contra a honra;Total;46
2022;(CP) Contra as pessoas;Contra reserva da vida privada;Viol. domicílio/introdução lugar vedado;Total;1082
2022;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa vida privada/violação segredo;Total;100
2022;(CP) Contra as pessoas;Contra reserva da vida privada;Devassa p/meio de informática;Total;73
2022;(CP) Contra as pessoas;Contra reserva da vida privada;Outros contra reserva vida privada;Total;234
